
100,100,510,277,3,3,UP,112,120,9,174,-1,7,83,,100,RIGHT,,100,4
101,101,530,289,3,3,RIGHT,100,108,2,172,-1,5,71,,101,RIGHT,,101,0
102,102,530,341,3,3,DOWN,112,120,7,172,-1,19,19,,102,DOWN,,102,6
103,103,530,369,3,3,LEFT,108,116,1,172,28,-1,-1,,103,RIGHT,,103,12
104,104,530,397,3,3,UP,136,144,20,172,24,-1,-1,,104,LEFT,,104,66
105,105,560,409,3,3,LEFT,148,156,27,169,24,-1,-1,,105,LEFT,,105,34
106,106,590,421,3,3,LEFT,149,157,33,166,24,-1,-1,,106,UP,,106,28
107,107,730,481,3,3,DOWN,124,132,2,152,24,-1,-1,,107,LEFT,,107,14
108,108,730,493,3,3,LEFT,136,144,7,152,24,-1,-1,,108,LEFT,,108,14
109,109,730,505,3,3,LEFT,148,156,17,152,24,-1,-1,,109,DOWN,,109,16
111,111,800,545,3,3,DOWN,121,129,10,145,48,-1,-1,,111,LEFT,,111,16
112,112,810,569,3,3,LEFT,97,105,16,144,48,-1,-1,,112,UP,,112,25
114,114,880,597,3,3,UP,125,133,22,137,48,-1,-1,,114,UP,,114,10
115,115,910,609,3,3,RIGHT,137,145,19,134,24,-1,-1,,115,LEFT,,115,4
120,120,930,717,3,3,DOWN,149,157,12,132,24,-1,-1,,120,RIGHT,,120,12
133,133,1080,967,1,2,LEFT,48,56,19,122,-1,-1,-1,,133,UP,,133,0
114,114,50,19,3,4,RIGHT,28,20,26,215,-1,-1,-1,,114,LEFT,,114,49
115,115,220,71,3,3,LEFT,97,52,28,203,-1,97,-1,,115,RIGHT,,115,16
120,120,300,195,3,3,DOWN,88,16,11,195,31,75,-1,,120,DOWN,,120,6
125,125,370,295,3,3,LEFT,60,52,30,188,31,-1,-1,,125,DOWN,,125,57
129,129,690,407,3,2,UP,105,92,23,161,-1,85,163,,129,LEFT,,129,8
130,130,720,419,3,2,UP,93,101,20,158,-1,67,151,,130,LEFT,,130,2
131,131,730,444,3,2,LEFT,68,76,20,157,-1,43,126,,131,LEFT,,131,2
132,132,730,480,3,2,LEFT,80,112,5,157,-1,49,90,,132,LEFT,,132,16
133,133,730,492,3,2,UP,68,124,16,157,-1,67,78,,133,UP,,133,49
134,134,740,504,3,2,UP,56,136,19,156,-1,79,66,,134,UP,,134,51
135,135,810,532,3,2,UP,28,140,35,149,-1,73,38,,135,UP,,135,43
136,136,980,584,3,1,LEFT,73,128,17,137,-1,53,183,,136,UP,,136,16
137,137,1000,596,3,1,LEFT,85,140,21,135,-1,71,171,,137,LEFT,,137,18
138,138,1030,608,3,1,LEFT,76,152,25,132,-1,89,159,,138,DOWN,,138,18
139,139,1060,620,3,1,LEFT,64,164,26,129,-1,97,147,,139,UP,,139,18
140,140,1090,632,3,1,LEFT,52,176,32,126,-1,88,135,,140,LEFT,,140,18
141,141,1120,644,3,1,LEFT,40,177,35,123,-1,70,123,,141,RIGHT,,141,25
142,142,1150,656,3,1,LEFT,28,165,34,120,-1,52,111,,142,LEFT,,142,100
143,143,1180,668,3,1,LEFT,16,153,26,117,-1,34,99,,143,DOWN,,143,54
144,144,1220,684,3,1,DOWN,32,137,18,113,-1,10,83,,144,DOWN,,144,0
145,145,1450,696,3,1,DOWN,44,125,6,110,-1,55,-1,,145,RIGHT,,145,0
146,146,1450,720,3,1,RIGHT,68,136,13,110,-1,19,-1,,146,RIGHT,,146,0
149,149,1450,759,2,1,RIGHT,117,52,14,110,-1,-1,-1,,149,LEFT,,149,16
150,150,1450,811,2,1,LEFT,153,16,9,110,-1,-1,-1,,150,RIGHT,,150,16
151,151,1450,823,2,1,LEFT,165,4,15,110,-1,-1,-1,,151,DOWN,,151,16
152,152,1530,859,2,1,LEFT,140,16,5,102,86,-1,-1,,152,UP,,152,0
153,153,1530,895,2,1,UP,128,44,22,102,30,-1,-1,,153,DOWN,,153,0
154,154,1530,907,2,1,RIGHT,140,56,19,102,6,-1,-1,,154,DOWN,,154,0
155,155,1570,935,1,1,LEFT,105,104,2,98,-1,-1,-1,,155,UP,,155,0
160,160,1570,1011,1,1,LEFT,64,156,18,98,-1,-1,-1,,160,UP,,160,28
161,161,1570,1023,1,1,LEFT,52,144,24,98,-1,-1,-1,,161,RIGHT,,161,28
162,162,1570,1035,1,1,LEFT,40,132,27,98,31,-1,-1,,162,UP,,162,28
145,145,70,26,3,4,DOWN,112,120,36,213,-1,-1,-1,,145,DOWN,,145,34
146,146,140,54,3,4,LEFT,108,116,11,206,-1,-1,-1,,146,UP,,146,24
150,150,280,126,2,4,LEFT,28,20,29,192,-1,-1,-1,,150,UP,,150,24
157,157,500,222,2,4,LEFT,97,105,27,170,68,-1,-1,,157,RIGHT,,157,55
158,158,670,274,2,3,RIGHT,88,80,18,158,-1,80,171,,158,DOWN,,158,22
159,159,700,286,2,3,RIGHT,76,68,21,155,-1,86,159,,159,UP,,159,16
160,160,780,322,2,3,UP,72,80,14,147,-1,32,123,,160,LEFT,,160,0
163,163,780,358,2,3,LEFT,97,105,20,147,-1,18,87,,163,RIGHT,,163,18
164,164,780,410,2,3,RIGHT,88,80,10,147,-1,12,35,,164,RIGHT,,164,22
165,165,780,422,2,3,RIGHT,76,68,13,147,-1,18,23,,165,LEFT,,165,53
167,167,890,470,2,3,RIGHT,28,20,13,136,29,-1,-1,,167,DOWN,,167,43
168,168,1050,522,2,2,LEFT,92,52,17,125,-1,51,175,,168,UP,,168,14
169,169,1080,534,2,2,UP,80,64,18,122,-1,55,163,,169,RIGHT,,169,8
170,170,1110,546,2,2,UP,68,76,20,119,-1,59,151,,170,RIGHT,,170,2
171,171,1120,571,2,2,RIGHT,93,101,20,118,-1,72,126,,171,RIGHT,,171,2
172,172,1120,607,2,2,RIGHT,105,116,5,118,-1,66,90,,172,RIGHT,,172,8
173,173,1120,619,2,2,UP,93,128,16,118,-1,72,78,,173,LEFT,,173,16
174,174,1130,643,2,2,LEFT,69,125,16,117,-1,60,54,,174,RIGHT,,174,25
175,175,1160,655,2,2,UP,57,137,23,114,-1,66,42,,175,RIGHT,,175,25
176,176,1200,671,2,2,UP,73,153,27,110,-1,74,26,,176,RIGHT,,176,66
177,177,1230,683,2,2,RIGHT,85,165,34,107,-1,80,14,,177,LEFT,,177,34
178,178,1260,695,2,2,RIGHT,76,177,30,104,-1,86,2,,178,UP,,178,34
182,182,1450,802,1,2,LEFT,93,128,13,85,-1,-1,-1,,182,DOWN,,182,0
186,186,1450,874,1,2,UP,80,104,0,85,-1,-1,-1,,186,DOWN,,186,0
180,180,190,205,1,4,UP,85,93,22,201,-1,-1,-1,,180,RIGHT,,180,16
181,181,250,229,1,4,RIGHT,96,104,8,195,-1,-1,-1,,181,DOWN,,181,22
182,182,270,241,1,4,DOWN,84,92,15,193,27,-1,-1,,182,DOWN,,182,36
183,183,270,253,1,4,RIGHT,72,80,21,193,27,-1,-1,,183,DOWN,,183,36
185,185,450,325,1,4,RIGHT,40,32,21,175,27,-1,-1,,185,UP,,185,0
176,176,70,26,3,4,RIGHT,24,32,29,213,-1,-1,-1,,176,LEFT,,176,57
178,178,270,90,3,3,LEFT,76,4,21,198,-1,138,-1,,178,DOWN,,178,57
181,181,560,190,3,2,RIGHT,117,92,28,174,-1,62,175,,181,UP,,181,24
182,182,590,202,3,2,UP,105,93,23,171,-1,49,163,,182,UP,,182,24
183,183,620,214,3,2,UP,93,81,20,168,-1,31,151,,183,DOWN,,183,26
184,184,680,238,3,2,UP,69,105,9,162,-1,43,127,,184,UP,,184,25
185,185,710,250,3,2,UP,57,117,18,159,-1,49,115,,185,RIGHT,,185,28
186,186,750,266,3,2,UP,73,133,26,155,-1,57,99,,186,DOWN,,186,34
187,187,780,278,3,2,RIGHT,85,145,34,152,-1,62,87,,187,DOWN,,187,34
188,188,850,306,3,2,RIGHT,92,128,11,145,-1,20,59,,188,LEFT,,188,26
189,189,920,334,3,2,UP,64,156,27,138,-1,34,31,,189,UP,,189,18
190,190,950,346,3,2,RIGHT,52,144,32,135,-1,40,19,,190,RIGHT,,190,45
191,191,980,358,3,2,RIGHT,40,132,35,132,-1,46,7,,191,LEFT,,191,47
192,192,1010,370,3,2,RIGHT,28,120,34,129,49,-1,-1,,192,UP,,192,47
193,193,1180,422,3,1,LEFT,73,108,17,117,-1,35,183,,193,DOWN,,193,26
194,194,1220,438,3,1,DOWN,57,92,11,113,-1,30,167,,194,UP,,194,18
195,195,1250,450,3,1,DOWN,69,80,9,110,-1,38,155,,195,DOWN,,195,12
196,196,1310,474,3,1,DOWN,93,56,10,104,-1,50,131,,196,LEFT,,196,2
197,197,1310,510,3,1,LEFT,105,92,5,104,-1,37,95,,197,DOWN,,197,14
198,198,1310,534,3,1,LEFT,116,68,5,104,-1,49,71,,198,DOWN,,198,18
199,199,1320,558,3,1,RIGHT,129,44,19,103,-1,61,47,,199,UP,,199,16
200,200,1380,582,3,1,RIGHT,105,44,8,97,-1,49,23,,200,DOWN,,200,4
201,201,1400,594,3,1,DOWN,117,32,11,95,-1,55,11,,201,UP,,201,0
204,204,1400,694,3,1,LEFT,140,52,13,95,60,-1,-1,,204,UP,,204,30
205,205,1490,730,3,1,UP,128,56,25,86,33,-1,-1,,205,LEFT,,205,16
224,224,1680,1141,2,1,LEFT,93,56,2,67,37,-1,-1,,224,DOWN,,224,4
237,237,1700,1439,1,1,UP,32,117,5,65,-1,-1,-1,,237,RIGHT,,237,31
240,240,1860,1519,1,0,RIGHT,-1,133,7,54,-1,4,183,,240,LEFT,,240,120
241,241,2460,1531,1,0,RIGHT,-1,145,10,54,-1,6,-1,,241,DOWN,,241,400
242,242,2460,1559,1,0,RIGHT,-1,128,2,54,-1,20,-1,,242,LEFT,,242,400
243,243,2460,1587,1,0,UP,-1,156,17,54,30,6,115,,243,UP,,243,190
246,246,3410,1671,1,0,DOWN,-1,157,6,39,30,4,-1,,246,DOWN,,246,324
247,247,5030,1683,1,0,RIGHT,-1,156,7,37,-1,-1,-1,,247,DOWN,,247,0
248,248,5030,1711,1,0,LEFT,-1,128,1,37,21,-1,-1,,248,LEFT,,248,0
